,popularity,casts_popularity_sum,crews_popularity_sum,budget,revenue,vote_count,is_good
1490,13.755,51.124,48.72800000000001,37000000.0,37962774.0,675,0
1491,38.558,103.02899999999998,64.154,30000000.0,8574339.0,2083,0
1492,6.9689999999999985,31.15000000000001,18.551,450000.0,2049595.0,61,0
1493,1.133,22.673000000000002,9.564,16300000.0,2800000.0,1,0
1494,13.191,108.465,26.85100000000001,25000000.0,52395996.0,1250,0
1495,3.055,12.185,4.0,710000.0,2700000.0,13,1
1496,10.311,56.536,30.701,5000000.0,44793222.0,1108,0
1497,17.904,96.33,40.166,80000000.0,140073390.0,1659,0
1498,13.755999999999998,16.826999999999998,8.219999999999999,9500000.0,18000000.0,127,1
1499,21.122,77.20699999999995,85.63199999999995,9000000.0,8996802.0,723,0
1500,4.395,26.599000000000004,8.107000000000001,7000000.0,855450.0,16,0
1501,6.492000000000001,22.581999999999997,13.894,8500000.0,2963639.0,29,0
1502,10.8,40.524,14.113999999999995,2686000.0,6600000.0,84,0
1503,34.768,92.94299999999998,189.137,200000000.0,435000000.0,4841,0
1504,9.922,39.006,22.462000000000003,12899867.0,85582407.0,1139,1
1505,19.864,32.204,48.36000000000001,1000000.0,51525171.0,6195,1
1506,23.592,104.759,105.09999999999997,40000000.0,672806292.0,8451,1
1507,69.215,143.68200000000004,273.279,92000000.0,631442092.0,13777,1
1508,16.099,48.27200000000001,78.42699999999998,80000000.0,78000586.0,505,0
1509,0.723,9.101,8.878,2170217.0,5063840.0,2,0
1510,10.029,72.704,21.163,4500000.0,23261485.0,49,0
1511,38.166,189.274,138.29500000000002,80000000.0,484592874.0,8331,0
1512,9.718,72.01,5.083,35000000.0,14587732.0,68,0
1513,10.074,31.776,3.68,6000000.0,5809330.0,723,1
1514,19.456,38.889,22.364000000000004,3200000.0,33395426.0,2685,1
1515,11.944,44.39100000000001,40.725,5000000.0,9617000.0,213,0
1516,13.543,88.72300000000001,93.80399999999996,73000000.0,103891409.0,870,0
1517,13.807,50.861000000000004,24.346000000000004,20000000.0,47803176.0,404,1
1518,15.328,123.65,33.4,65000000.0,69700000.0,660,0
1519,23.181,45.79299999999999,49.103,19000000.0,35300645.0,944,0
1520,16.262,41.25900000000001,96.43099999999998,35000000.0,45479110.0,698,0
1521,9.277,51.53000000000001,24.579,1103000.0,4500000.0,453,1
1522,16.369,82.115,35.115,60000000.0,78810595.0,507,0
1523,1.783,204.418,61.981,210000000.0,459359555.0,7428,0
1524,12.857,124.12299999999999,27.49300000000001,15000000.0,11300653.0,120,0
1525,16.836,39.26300000000001,169.80799999999996,8000000.0,22700000.0,749,0
1526,16.14,47.387,32.593,15000000.0,19853892.0,407,0
1527,15.746,56.78,10.202,22000000.0,19351569.0,368,0
1528,9.79,3.494,1.294,350000.0,3529201.0,144,0
1529,11.763,88.94199999999998,128.16699999999997,130000000.0,119269486.0,1004,0
1530,39.311,51.18500000000001,27.86800000000001,3000000.0,4000000.0,2349,1
1531,15.834,41.177,18.46,35000000.0,139000000.0,1151,0
1532,3.3,35.008,25.767000000000003,70000.0,354877.0,13,0
1533,9.134,66.031,14.776999999999996,5250000.0,595005.0,39,0
1534,17.147000000000002,101.936,57.036,22000000.0,13405595.0,1117,0
1535,20.535,106.023,68.375,100000000.0,167805466.0,2529,0
1536,3.695,6.7639999999999985,9.044,3300000.0,18000000.0,22,0
1537,18.433,13.45,6.08,7000.0,545436.0,1482,0
1538,11.759,35.35999999999999,16.897000000000002,13938145.0,30169000.0,250,1
1539,0.6,19.358,23.736,9500000.0,6800000.0,32,0
1540,2.201,40.42399999999999,16.894000000000002,2500000.0,4684165.0,9,0
1541,12.439,72.186,23.555000000000003,50000000.0,42093706.0,894,0
1542,8.494,14.794999999999995,37.83000000000001,7700000.0,46000000.0,174,1
1543,58.622,26.61600000000001,32.311,4000000.0,215880014.0,4713,0
1544,14.786,74.58899999999997,122.841,70000000.0,57958696.0,896,0
1545,32.514,69.14699999999999,49.27299999999999,3500000.0,95330493.0,3074,0
1546,3.768,130.411,232.327,65000000.0,240159255.0,2947,0
1547,47.651,116.52,103.72799999999998,90000000.0,334901337.0,8678,0
1548,10.503,53.074,19.974000000000004,14000000.0,11417362.0,345,0
1549,14.076,45.091,86.33599999999996,35000000.0,52659594.0,597,0
1550,79.666,106.596,198.863,200000000.0,1242805359.0,9806,1
1551,7.381,36.54800000000001,38.77700000000001,31000000.0,81673897.0,178,0
1552,16.579,99.787,45.163999999999994,30000000.0,23619609.0,645,0
1553,49.055,113.74399999999996,134.531,25000000.0,28341469.0,18700,1
1554,24.546,130.83899999999997,55.26600000000001,44000000.0,368875760.0,2960,1
1555,27.262,29.976,18.849000000000004,12000000.0,101332962.0,533,0
1556,14.576,32.7,36.767,17000000.0,20455276.0,286,0
1557,67.125,86.45399999999998,193.298,94000000.0,274650803.0,5983,0
1558,18.633,117.81099999999998,85.01599999999995,18000000.0,99206215.0,2691,0
1559,2.5780000000000003,19.814,24.388000000000005,3000000.0,7100000.0,15,0
1560,28.699,17.070999999999998,27.92100000000001,1500000.0,6512004.0,168,0
1561,10.938,54.691,11.925999999999998,7000000.0,116700000.0,909,1
1562,10.296,6.733,8.832999999999998,5000000.0,34823764.0,83,0
1563,8.215,40.96100000000001,12.908,6788000.0,13878334.0,239,0
1564,0.84,10.313999999999998,6.609999999999999,99000.0,1200000.0,2,0
1565,15.777,41.79299999999999,56.294,30000000.0,64626786.0,1040,0
1566,10.521,92.744,20.157000000000004,25000000.0,7343114.0,353,0
1567,19.486,152.969,41.203,26000000.0,206678440.0,3007,1
1568,14.311,64.45,44.923,16000000.0,2084628.0,1090,0
1569,12.125,66.066,11.658999999999995,15000000.0,10873148.0,108,0
1570,17.895,77.76700000000002,117.976,36000000.0,102244770.0,1574,1
1571,15.843,60.681,19.519000000000002,31000000.0,74151346.0,1144,0
1572,11.287,23.261,28.56,8900000.0,29844753.0,1110,1
1573,27.348000000000006,160.47400000000005,33.01700000000001,23000000.0,47351251.0,10928,1
1574,10.059,23.811,11.723999999999998,350000.0,2400000.0,85,1
1575,16.012999999999998,138.59799999999998,20.123,60000000.0,137783840.0,842,0
1576,7.438,11.944,1.53,17289533.0,8929413.0,464,0
1577,11.005,47.77200000000001,21.213,450000.0,973525.0,100,0
1578,9.301,46.974,5.36,17000000.0,7603766.0,72,0
1579,12.309,115.055,81.93999999999997,30000000.0,53909751.0,1017,0
1580,36.733,70.59299999999998,101.921,21000000.0,31635150.0,2354,0
1581,16.995,118.39499999999998,25.643,30000000.0,5186767.0,1424,0
1582,14.418,82.75299999999999,14.608999999999995,14000000.0,13819139.0,396,0
1583,16.836,59.875,108.116,50000000.0,55495563.0,777,0
1584,14.135,90.06599999999996,19.71,80000000.0,309492681.0,1235,0
1585,12.668,57.47899999999999,66.63999999999999,3000000.0,9012000.0,290,1
1586,4.503,27.507000000000005,15.812,6850000.0,878153.0,28,0
1587,63.653,254.236,169.81099999999995,200000000.0,1332539889.0,11808,0
1588,7.773,25.187000000000005,18.049,300000.0,3952448.0,38,0
1589,10.941,17.611,8.959999999999997,2500000.0,1053002.0,81,0
1590,12.574000000000002,37.71199999999999,86.29399999999997,6000000.0,498088.0,92,0
1591,11.836,49.205,36.334,20000000.0,27728118.0,300,1
1592,12.285,33.59400000000001,10.219,3500000.0,34000000.0,776,0
1593,16.834,67.059,16.558999999999994,20000000.0,8751856.0,175,0
1594,5.369,62.297,14.46,90000000.0,10372291.0,43,0
1595,3.323,15.373,3.814,1000000.0,7000000.0,4,0
1596,43.554,111.797,96.31899999999996,37000000.0,173567581.0,5364,1
1597,9.681,42.663,16.29,19000000.0,5656087.0,104,0
1598,27.619,128.833,333.0299999999998,200000000.0,589580482.0,5831,0
1599,19.742,77.268,89.815,90000000.0,161626121.0,1219,0
1600,14.621,63.573,28.20300000000001,10000000.0,21587700.0,2079,0
1601,18.929,33.123000000000005,12.085,4500000.0,3813293.0,254,0
1602,11.229,86.943,20.783,8000000.0,337174.0,86,0
1603,63.69300000000001,223.03900000000004,175.02399999999997,230000000.0,794861794.0,9129,0
1604,10.263,17.028000000000002,20.089000000000006,225000.0,2900000.0,91,0
1605,52.649,123.634,81.47199999999998,15000000.0,660132.0,531,0
1606,15.384,66.80199999999999,26.5,60000000.0,51880044.0,116,0
1607,34.325,198.541,249.548,90000000.0,263920180.0,8115,1
1608,19.297,93.026,88.37399999999997,15000000.0,46770602.0,1030,0
1609,6.59,9.686,11.373,4317946.0,14624826.0,175,1
1610,11.137,82.553,18.907000000000004,25000000.0,22200000.0,527,0
1611,14.048,78.891,21.80200000000001,18000000.0,35348597.0,1236,0
1612,5.749,35.462,9.32,445000.0,2300000.0,19,0
1613,40.19300000000001,135.93200000000002,40.351000000000006,14000000.0,233555708.0,13370,1
1614,11.035,76.82199999999997,19.335000000000004,14000000.0,14343028.0,282,0
1615,7.295,66.91,3.2260000000000004,8000000.0,2877571.0,61,0
1616,62.146,76.926,7.0440000000000005,3500000.0,5231128.0,344,0
1617,12.145,41.775,27.77500000000001,17000000.0,72661442.0,860,1
1618,13.358,14.803,30.50800000000001,8000000.0,9630444.0,377,0
1619,12.739,37.18600000000001,42.19100000000001,3000000.0,3387000.0,371,0
1620,16.616,192.721,257.009,52000000.0,355237933.0,3948,1
1621,141.97899999999996,181.959,39.548,150000000.0,1450026933.0,7240,1
1622,18.119,34.02200000000001,24.37800000000001,4000000.0,27007072.0,2298,1
1623,18.506,53.153,13.144,6500000.0,81974493.0,1190,0
1624,25.881,85.81700000000002,57.38099999999999,150000000.0,314432665.0,2891,0
1625,4.732,19.495,11.388,700000.0,1100000.0,58,1
1626,36.707,105.39199999999997,16.271,16000000.0,22799033.0,873,0
1627,12.786,107.839,25.474000000000004,76000000.0,35134820.0,262,0
1628,52.73,254.259,314.8459999999999,200000000.0,743559607.0,8231,0
1629,12.307,38.961,13.95,2000000.0,653621.0,83,0
1630,4.684,14.021000000000004,22.754000000000005,1900000.0,5100000.0,36,0
1631,159.42600000000004,37.68800000000001,110.92699999999998,13500000.0,89203432.0,2046,0
1632,22.263,58.605,34.07,25000000.0,133752825.0,1268,0
1633,20.923,103.176,49.168,65000000.0,128107642.0,2280,0
1634,10.897,83.92099999999998,74.09199999999998,22000000.0,33683200.0,310,0
1635,11.722,78.30599999999998,30.273000000000003,27000000.0,73839240.0,163,0
1636,11.409,91.48299999999999,41.74400000000001,16000000.0,20627372.0,297,0
1637,1.4,5.294,2.8520000000000003,3082000.0,7082000.0,5,0
1638,38.15,49.18300000000001,8.817,29700000.0,870322670.0,158,0
1639,40.01,33.179,25.553,4000000.0,55675257.0,3804,1
1640,18.228,97.035,123.92399999999998,55000000.0,223387299.0,1801,0
1641,0.954,11.969000000000001,10.2,143149.0,645135.0,3,1
1642,39.553,64.115,83.89499999999995,15000000.0,19629760.0,4508,1
1643,20.369,125.517,37.804,50000000.0,242786137.0,2342,0
1644,14.703,52.533,17.775000000000006,25000000.0,96773200.0,753,0
1645,1.534,22.282000000000004,16.244999999999994,20000000.0,77000000.0,9,1
1646,25.394,39.400999999999996,3.364,20000005.0,50710400.0,302,0
1647,1.5019999999999998,9.994,2.498,2000000.0,696681.0,11,0
1648,14.636,97.226,81.16099999999997,20000000.0,35739755.0,1445,0
1649,14.59,77.57899999999998,90.55499999999998,8000000.0,9128263.0,1175,0
1650,42.661,49.94799999999999,57.713,15000000.0,5600000.0,237,0
1651,14.008,33.699000000000005,14.3,5000000.0,109280263.0,2872,1
1652,9.465,69.48800000000001,14.175,20000000.0,346594.0,77,0
